source,participant,subj_values,Model,Meaning,Task,Condition,Stem
novel_meaning_prod_data_cond1_novel_stem_subj_means,112108,1,novel_meaning_prod_data_cond1_novel_stem,novel,prod,cond1,novel
novel_meaning_prod_data_cond1_novel_stem_subj_means,145601,0.25,novel_meaning_prod_data_cond1_novel_stem,novel,prod,cond1,novel
novel_meaning_prod_data_cond1_novel_stem_subj_means,183053,0.6666666666666666,novel_meaning_prod_data_cond1_novel_stem,novel,prod,cond1,novel
novel_meaning_prod_data_cond1_novel_stem_subj_means,237233,0.08333333333333333,novel_meaning_prod_data_cond1_novel_stem,novel,prod,cond1,novel
novel_meaning_prod_data_cond1_novel_stem_subj_means,275912,1,novel_meaning_prod_data_cond1_novel_stem,novel,prod,cond1,novel
novel_meaning_prod_data_cond1_novel_stem_subj_means,337780,0.25,novel_meaning_prod_data_cond1_novel_stem,novel,prod,cond1,novel
novel_meaning_prod_data_cond1_novel_stem_subj_means,364622,1,novel_meaning_prod_data_cond1_novel_stem,novel,prod,cond1,novel
novel_meaning_prod_data_cond1_novel_stem_subj_means,375898,1,novel_meaning_prod_data_cond1_novel_stem,novel,prod,cond1,novel
novel_meaning_prod_data_cond1_novel_stem_subj_means,402050,0.875,novel_meaning_prod_data_cond1_novel_stem,novel,prod,cond1,novel
novel_meaning_prod_data_cond1_novel_stem_subj_means,420322,0,novel_meaning_prod_data_cond1_novel_stem,novel,prod,cond1,novel
novel_meaning_prod_data_cond1_novel_stem_subj_means,439037,0.8181818181818182,novel_meaning_prod_data_cond1_novel_stem,novel,prod,cond1,novel
novel_meaning_prod_data_cond1_novel_stem_subj_means,455957,0.2,novel_meaning_prod_data_cond1_novel_stem,novel,prod,cond1,novel
novel_meaning_prod_data_cond1_novel_stem_subj_means,484560,0.6666666666666666,novel_meaning_prod_data_cond1_novel_stem,novel,prod,cond1,novel
novel_meaning_prod_data_cond1_novel_stem_subj_means,499937,0.2857142857142857,novel_meaning_prod_data_cond1_novel_stem,novel,prod,cond1,novel
novel_meaning_prod_data_cond1_novel_stem_subj_means,504285,1,novel_meaning_prod_data_cond1_novel_stem,novel,prod,cond1,novel
novel_meaning_prod_data_cond1_novel_stem_subj_means,516480,1,novel_meaning_prod_data_cond1_novel_stem,novel,prod,cond1,novel
novel_meaning_prod_data_cond1_novel_stem_subj_means,524572,0.8,novel_meaning_prod_data_cond1_novel_stem,novel,prod,cond1,novel
novel_meaning_prod_data_cond1_novel_stem_subj_means,581431,1,novel_meaning_prod_data_cond1_novel_stem,novel,prod,cond1,novel
novel_meaning_prod_data_cond1_novel_stem_subj_means,618798,1,novel_meaning_prod_data_cond1_novel_stem,novel,prod,cond1,novel
novel_meaning_prod_data_cond1_novel_stem_subj_means,669582,0.5454545454545454,novel_meaning_prod_data_cond1_novel_stem,novel,prod,cond1,novel
novel_meaning_prod_data_cond1_novel_stem_subj_means,681800,1,novel_meaning_prod_data_cond1_novel_stem,novel,prod,cond1,novel
novel_meaning_prod_data_cond1_novel_stem_subj_means,695258,0,novel_meaning_prod_data_cond1_novel_stem,novel,prod,cond1,novel
novel_meaning_prod_data_cond1_novel_stem_subj_means,697965,0.75,novel_meaning_prod_data_cond1_novel_stem,novel,prod,cond1,novel
novel_meaning_prod_data_cond1_novel_stem_subj_means,728095,0,novel_meaning_prod_data_cond1_novel_stem,novel,prod,cond1,novel
novel_meaning_prod_data_cond1_novel_stem_subj_means,872729,1,novel_meaning_prod_data_cond1_novel_stem,novel,prod,cond1,novel
novel_meaning_prod_data_cond1_novel_stem_subj_means,949821,0,novel_meaning_prod_data_cond1_novel_stem,novel,prod,cond1,novel
novel_meaning_prod_data_cond2_familiar_stem_subj_means,84071,1,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_familiar_stem_subj_means,118797,0,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_familiar_stem_subj_means,150106,0.8,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_familiar_stem_subj_means,167821,0.6666666666666666,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_familiar_stem_subj_means,208147,0,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_familiar_stem_subj_means,311083,1,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_familiar_stem_subj_means,316219,1,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_familiar_stem_subj_means,323058,0,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_familiar_stem_subj_means,358678,0.125,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_familiar_stem_subj_means,394370,0,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_familiar_stem_subj_means,407407,0,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_familiar_stem_subj_means,411030,0,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_familiar_stem_subj_means,416951,1,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_familiar_stem_subj_means,446620,1,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_familiar_stem_subj_means,454237,0,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_familiar_stem_subj_means,463321,0.5714285714285714,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_familiar_stem_subj_means,519471,1,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_familiar_stem_subj_means,532474,0,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_familiar_stem_subj_means,632985,0,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_familiar_stem_subj_means,769293,1,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_familiar_stem_subj_means,817058,0,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_familiar_stem_subj_means,835778,0.5,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_familiar_stem_subj_means,844618,1,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_familiar_stem_subj_means,877238,0,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_familiar_stem_subj_means,886890,0,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_familiar_stem_subj_means,893780,1,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_familiar_stem_subj_means,983513,1,novel_meaning_prod_data_cond2_familiar_stem,novel,prod,cond2,familiar
novel_meaning_prod_data_cond2_novel_stem_subj_means,118797,0,novel_meaning_prod_data_cond2_novel_stem,novel,prod,cond2,novel
novel_meaning_prod_data_cond2_novel_stem_subj_means,142467,0,novel_meaning_prod_data_cond2_novel_stem,novel,prod,cond2,novel
novel_meaning_prod_data_cond2_novel_stem_subj_means,150106,1,novel_meaning_prod_data_cond2_novel_stem,novel,prod,cond2,novel
novel_meaning_prod_data_cond2_novel_stem_subj_means,167821,1,novel_meaning_prod_data_cond2_novel_stem,novel,prod,cond2,novel
novel_meaning_prod_data_cond2_novel_stem_subj_means,208147,0,novel_meaning_prod_data_cond2_novel_stem,novel,prod,cond2,novel
novel_meaning_prod_data_cond2_novel_stem_subj_means,311083,1,novel_meaning_prod_data_cond2_novel_stem,novel,prod,cond2,novel
novel_meaning_prod_data_cond2_novel_stem_subj_means,316219,1,novel_meaning_prod_data_cond2_novel_stem,novel,prod,cond2,novel
novel_meaning_prod_data_cond2_novel_stem_subj_means,358678,0,novel_meaning_prod_data_cond2_novel_stem,novel,prod,cond2,novel
novel_meaning_prod_data_cond2_novel_stem_subj_means,380268,0,novel_meaning_prod_data_cond2_novel_stem,novel,prod,cond2,novel
novel_meaning_prod_data_cond2_novel_stem_subj_means,407407,1,novel_meaning_prod_data_cond2_novel_stem,novel,prod,cond2,novel
novel_meaning_prod_data_cond2_novel_stem_subj_means,411030,0,novel_meaning_prod_data_cond2_novel_stem,novel,prod,cond2,novel
novel_meaning_prod_data_cond2_novel_stem_subj_means,416951,1,novel_meaning_prod_data_cond2_novel_stem,novel,prod,cond2,novel
novel_meaning_prod_data_cond2_novel_stem_subj_means,446620,1,novel_meaning_prod_data_cond2_novel_stem,novel,prod,cond2,novel
novel_meaning_prod_data_cond2_novel_stem_subj_means,454237,0,novel_meaning_prod_data_cond2_novel_stem,novel,prod,cond2,novel
novel_meaning_prod_data_cond2_novel_stem_subj_means,463321,0,novel_meaning_prod_data_cond2_novel_stem,novel,prod,cond2,novel
novel_meaning_prod_data_cond2_novel_stem_subj_means,519471,1,novel_meaning_prod_data_cond2_novel_stem,novel,prod,cond2,novel
novel_meaning_prod_data_cond2_novel_stem_subj_means,532474,0,novel_meaning_prod_data_cond2_novel_stem,novel,prod,cond2,novel
novel_meaning_prod_data_cond2_novel_stem_subj_means,632985,0,novel_meaning_prod_data_cond2_novel_stem,novel,prod,cond2,novel
novel_meaning_prod_data_cond2_novel_stem_subj_means,769293,1,novel_meaning_prod_data_cond2_novel_stem,novel,prod,cond2,novel
novel_meaning_prod_data_cond2_novel_stem_subj_means,783859,1,novel_meaning_prod_data_cond2_novel_stem,novel,prod,cond2,novel
novel_meaning_prod_data_cond2_novel_stem_subj_means,817058,0,novel_meaning_prod_data_cond2_novel_stem,novel,prod,cond2,novel
novel_meaning_prod_data_cond2_novel_stem_subj_means,835778,0.3333333333333333,novel_meaning_prod_data_cond2_novel_stem,novel,prod,cond2,novel
novel_meaning_prod_data_cond2_novel_stem_subj_means,844618,0,novel_meaning_prod_data_cond2_novel_stem,novel,prod,cond2,novel
novel_meaning_prod_data_cond2_novel_stem_subj_means,877238,0,novel_meaning_prod_data_cond2_novel_stem,novel,prod,cond2,novel
novel_meaning_prod_data_cond2_novel_stem_subj_means,886890,0,novel_meaning_prod_data_cond2_novel_stem,novel,prod,cond2,novel
novel_meaning_prod_data_cond2_novel_stem_subj_means,983513,1,novel_meaning_prod_data_cond2_novel_stem,novel,prod,cond2,novel
novel_meaning_prod_data_cond3_familiar_stem_subj_means,23855,1,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,75565,0,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,100111,0.14285714285714285,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,150932,1,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,195051,1,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,204573,1,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,384294,1,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,385370,1,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,427171,1,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,480171,1,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,530171,0,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,537070,0.5555555555555556,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,567835,0,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,610842,0.8333333333333334,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,649153,0,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,692032,0.25,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,706413,1,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,722527,0,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,791629,1,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,808694,0.2727272727272727,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,814040,1,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,822636,1,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,828936,0.5555555555555556,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,833721,0,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,904940,1,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,979237,0.75,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,980703,1,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_familiar_stem_subj_means,983166,0.75,novel_meaning_prod_data_cond3_familiar_stem,novel,prod,cond3,familiar
novel_meaning_prod_data_cond3_novel_stem_subj_means,23855,1,novel_meaning_prod_data_cond3_novel_stem,novel,prod,cond3,novel
novel_meaning_prod_data_cond3_novel_stem_subj_means,75565,0,novel_meaning_prod_data_cond3_novel_stem,novel,prod,cond3,novel
novel_meaning_prod_data_cond3_novel_stem_subj_means,100111,0.6666666666666666,novel_meaning_prod_data_cond3_novel_stem,novel,prod,cond3,novel
novel_meaning_prod_data_cond3_novel_stem_subj_means,103482,0,novel_meaning_prod_data_cond3_novel_stem,novel,prod,cond3,novel
novel_meaning_prod_data_cond3_novel_stem_subj_means,150932,1,novel_meaning_prod_data_cond3_novel_stem,novel,prod,cond3,novel
novel_meaning_prod_data_cond3_novel_stem_subj_means,195051,1,novel_meaning_prod_data_cond3_novel_stem,novel,prod,cond3,novel
novel_meaning_prod_data_cond3_novel_stem_subj_means,204573,1,novel_meaning_prod_data_cond3_novel_stem,novel,prod,cond3,novel
novel_meaning_prod_data_cond3_novel_stem_subj_means,295781,0,novel_meaning_prod_data_cond3_novel_stem,novel,prod,cond3,novel
novel_meaning_prod_data_cond3_novel_stem_subj_means,303429,1,novel_meaning_prod_data_cond3_novel_stem,novel,prod,cond3,novel
novel_meaning_prod_data_cond3_novel_stem_subj_means,384294,1,novel_meaning_prod_data_cond3_novel_stem,novel,prod,cond3,novel
novel_meaning_prod_data_cond3_novel_stem_subj_means,385370,1,novel_meaning_prod_data_cond3_novel_stem,novel,prod,cond3,novel
novel_meaning_prod_data_cond3_novel_stem_subj_means,430083,1,novel_meaning_prod_data_cond3_novel_stem,novel,prod,cond3,novel
novel_meaning_prod_data_cond3_novel_stem_subj_means,480171,1,novel_meaning_prod_data_cond3_novel_stem,novel,prod,cond3,novel
novel_meaning_prod_data_cond3_novel_stem_subj_means,537070,0.6666666666666666,novel_meaning_prod_data_cond3_novel_stem,novel,prod,cond3,novel
novel_meaning_prod_data_cond3_novel_stem_subj_means,567835,0,novel_meaning_prod_data_cond3_novel_stem,novel,prod,cond3,novel
novel_meaning_prod_data_cond3_novel_stem_subj_means,610842,0.6,novel_meaning_prod_data_cond3_novel_stem,novel,prod,cond3,novel
novel_meaning_prod_data_cond3_novel_stem_subj_means,692032,0.3333333333333333,novel_meaning_prod_data_cond3_novel_stem,novel,prod,cond3,novel
