participant,date,condition,age,native_lang,other_langs,stem_condition,comprehension_label,comprehension_response,comprehension_suffix,language,freq_suffix,original_meaning,novel_meaning,frequent,meaning,frequency,condition_numeric
877250,2025-03-03,1,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
877250,2025-03-03,1,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
877250,2025-03-03,1,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
877250,2025-03-03,1,,,,familiar,koranem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
877250,2025-03-03,1,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
877250,2025-03-03,1,,,,novel,pilnem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
877250,2025-03-03,1,,,,novel,meronem,dim_pl,nem,dan,infreq,0,1,0,1,0,12-3
877250,2025-03-03,1,,,,familiar,koranem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
877250,2025-03-03,1,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
877250,2025-03-03,1,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
877250,2025-03-03,1,,,,familiar,balnem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
877250,2025-03-03,1,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
877250,2025-03-03,1,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
877250,2025-03-03,1,,,,novel,meronem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
877250,2025-03-03,1,,,,novel,pilnem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
877250,2025-03-03,1,,,,familiar,berkonem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
877250,2025-03-03,1,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
877250,2025-03-03,1,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
877250,2025-03-03,1,,,,novel,shintinem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
316219,2025-03-03,2,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
316219,2025-03-03,2,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
316219,2025-03-03,2,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
316219,2025-03-03,2,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
316219,2025-03-03,2,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
316219,2025-03-03,2,,,,novel,pilnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
316219,2025-03-03,2,,,,novel,meronem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
316219,2025-03-03,2,,,,familiar,koranem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
316219,2025-03-03,2,,,,novel,shintinem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
316219,2025-03-03,2,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
316219,2025-03-03,2,,,,familiar,berkonem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
316219,2025-03-03,2,,,,familiar,berkonem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
316219,2025-03-03,2,,,,novel,shintinem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
316219,2025-03-03,2,,,,novel,pilnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
316219,2025-03-03,2,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
316219,2025-03-03,2,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
316219,2025-03-03,2,,,,familiar,koranem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
316219,2025-03-03,2,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
316219,2025-03-03,2,,,,novel,meronem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
316219,2025-03-03,2,,,,familiar,balnem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
316219,2025-03-03,2,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
316219,2025-03-03,2,,,,familiar,berkodan,dim_pl,dan,dan,freq,0,1,1,1,1,12-3
316219,2025-03-03,2,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
808694,2025-03-03,3,,,,novel,pilnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
808694,2025-03-03,3,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
808694,2025-03-03,3,,,,familiar,koranem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
808694,2025-03-03,3,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
808694,2025-03-03,3,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
808694,2025-03-03,3,,,,familiar,berkonem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
808694,2025-03-03,3,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
808694,2025-03-03,3,,,,novel,meronem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
808694,2025-03-03,3,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
808694,2025-03-03,3,,,,novel,shintinem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
808694,2025-03-03,3,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
808694,2025-03-03,3,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
808694,2025-03-03,3,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
808694,2025-03-03,3,,,,novel,meronem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
808694,2025-03-03,3,,,,familiar,balnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
808694,2025-03-03,3,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
808694,2025-03-03,3,,,,familiar,koranem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
808694,2025-03-03,3,,,,novel,shintinem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
808694,2025-03-03,3,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
808694,2025-03-03,3,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
808694,2025-03-03,3,,,,novel,pilnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
808694,2025-03-03,3,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
103482,2025-03-03,3,,,,novel,pilnem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
103482,2025-03-03,3,,,,familiar,koranem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
103482,2025-03-03,3,,,,novel,meronem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
103482,2025-03-03,3,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
103482,2025-03-03,3,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
103482,2025-03-03,3,,,,familiar,berkonem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
103482,2025-03-03,3,,,,novel,shintinem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
103482,2025-03-03,3,,,,familiar,berkodan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
103482,2025-03-03,3,,,,novel,merodan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
103482,2025-03-03,3,,,,novel,pildan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
103482,2025-03-03,3,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
103482,2025-03-03,3,,,,familiar,berkodan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
103482,2025-03-03,3,,,,novel,meronem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
103482,2025-03-03,3,,,,familiar,koranem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
103482,2025-03-03,3,,,,familiar,balnem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
103482,2025-03-03,3,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
103482,2025-03-03,3,,,,familiar,berkonem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
103482,2025-03-03,3,,,,familiar,baldan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
103482,2025-03-03,3,,,,novel,shintinem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
103482,2025-03-03,3,,,,novel,pilnem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
407407,2025-03-03,2,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
407407,2025-03-03,2,,,,familiar,baldan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
407407,2025-03-03,2,,,,novel,meronem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
407407,2025-03-03,2,,,,novel,shintinem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
407407,2025-03-03,2,,,,novel,pildan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
407407,2025-03-03,2,,,,familiar,berkodan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
407407,2025-03-03,2,,,,familiar,berkonem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
407407,2025-03-03,2,,,,novel,merodan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
407407,2025-03-03,2,,,,novel,pilnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
407407,2025-03-03,2,,,,familiar,koranem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
407407,2025-03-03,2,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
407407,2025-03-03,2,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
407407,2025-03-03,2,,,,novel,merodan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
407407,2025-03-03,2,,,,familiar,baldan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
407407,2025-03-03,2,,,,familiar,berkodan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
407407,2025-03-03,2,,,,novel,pildan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
407407,2025-03-03,2,,,,novel,pilnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
407407,2025-03-03,2,,,,novel,meronem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
407407,2025-03-03,2,,,,novel,shintinem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
407407,2025-03-03,2,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
407407,2025-03-03,2,,,,familiar,berkonem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
407407,2025-03-03,2,,,,familiar,koranem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
407407,2025-03-03,2,,,,familiar,balnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
337780,2025-03-03,1,,,,novel,pilnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
337780,2025-03-03,1,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
337780,2025-03-03,1,,,,familiar,berkodan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
337780,2025-03-03,1,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
337780,2025-03-03,1,,,,familiar,baldan,dim_pl,dan,nem,infreq,0,1,0,1,0,12-3
337780,2025-03-03,1,,,,novel,merodan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
337780,2025-03-03,1,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
337780,2025-03-03,1,,,,familiar,koranem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
337780,2025-03-03,1,,,,familiar,baldan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
337780,2025-03-03,1,,,,novel,merodan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
337780,2025-03-03,1,,,,familiar,berkodan,dim_pl,dan,nem,infreq,0,1,0,1,0,12-3
337780,2025-03-03,1,,,,familiar,koradan,dim_pl,dan,nem,infreq,0,1,0,1,0,12-3
697965,2025-03-03,1,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
697965,2025-03-03,1,,,,familiar,balnem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
697965,2025-03-03,1,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
697965,2025-03-03,1,,,,novel,meronem,dim_pl,nem,dan,infreq,0,1,0,1,0,12-3
697965,2025-03-03,1,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
697965,2025-03-03,1,,,,familiar,baldan,dim_pl,dan,dan,freq,0,1,1,1,1,12-12
697965,2025-03-03,1,,,,familiar,koranem,dim_pl,nem,dan,infreq,0,1,0,1,0,12-3
439037,2025-03-03,1,,,,familiar,koranem,dim_pl,nem,dan,infreq,0,1,0,1,0,12-3
439037,2025-03-03,1,,,,familiar,berkonem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
439037,2025-03-03,1,,,,novel,merodan,dim_pl,dan,dan,freq,0,1,1,1,1,12-12
439037,2025-03-03,1,,,,novel,meronem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
439037,2025-03-03,1,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
439037,2025-03-03,1,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
439037,2025-03-03,1,,,,familiar,koradan,dim_pl,dan,dan,freq,0,1,1,1,1,12-12
439037,2025-03-03,1,,,,familiar,baldan,dim_pl,dan,dan,freq,0,1,1,1,1,12-12
439037,2025-03-03,1,,,,familiar,balnem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
439037,2025-03-03,1,,,,novel,merodan,dim_pl,dan,dan,freq,0,1,1,1,1,12-12
439037,2025-03-03,1,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
439037,2025-03-03,1,,,,familiar,berkonem,dim_pl,nem,dan,infreq,0,1,0,1,0,12-3
439037,2025-03-03,1,,,,familiar,berkodan,dim_pl,dan,dan,freq,0,1,1,1,1,12-12
439037,2025-03-03,1,,,,novel,meronem,dim_pl,nem,dan,infreq,0,1,0,1,0,12-3
439037,2025-03-03,1,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
439037,2025-03-03,1,,,,novel,shintidan,dim_pl,dan,dan,freq,0,1,1,1,1,12-12
358678,2025-03-03,2,,,,familiar,balnem,dim_pl,nem,nem,freq,0,1,1,1,1,12-3
358678,2025-03-03,2,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
358678,2025-03-03,2,,,,familiar,baldan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
358678,2025-03-03,2,,,,novel,pildan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
358678,2025-03-03,2,,,,familiar,berkodan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
358678,2025-03-03,2,,,,novel,shintinem,dim_pl,nem,nem,freq,0,1,1,1,1,12-3
358678,2025-03-03,2,,,,familiar,koranem,dim_pl,nem,nem,freq,0,1,1,1,1,12-3
358678,2025-03-03,2,,,,familiar,koradan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
358678,2025-03-03,2,,,,familiar,koranem,dim_pl,nem,nem,freq,0,1,1,1,1,12-3
358678,2025-03-03,2,,,,familiar,berkonem,dim_pl,nem,nem,freq,0,1,1,1,1,12-3
358678,2025-03-03,2,,,,novel,shintinem,dim_pl,nem,nem,freq,0,1,1,1,1,12-3
358678,2025-03-03,2,,,,novel,merodan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
358678,2025-03-03,2,,,,novel,pilnem,dim_pl,nem,nem,freq,0,1,1,1,1,12-3
358678,2025-03-03,2,,,,familiar,baldan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
358678,2025-03-03,2,,,,familiar,koradan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
358678,2025-03-03,2,,,,novel,pildan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
358678,2025-03-03,2,,,,familiar,berkodan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
358678,2025-03-03,2,,,,novel,meronem,dim_pl,nem,nem,freq,0,1,1,1,1,12-3
358678,2025-03-03,2,,,,novel,shintidan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
358678,2025-03-03,2,,,,familiar,balnem,dim_pl,nem,nem,freq,0,1,1,1,1,12-3
499937,2025-03-03,1,,,,familiar,berkodan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
499937,2025-03-03,1,,,,novel,shintinem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
499937,2025-03-03,1,,,,familiar,baldan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
499937,2025-03-03,1,,,,novel,pilnem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
499937,2025-03-03,1,,,,familiar,koranem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
499937,2025-03-03,1,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
499937,2025-03-03,1,,,,familiar,balnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
499937,2025-03-03,1,,,,novel,pildan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
499937,2025-03-03,1,,,,familiar,berkonem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
499937,2025-03-03,1,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
499937,2025-03-03,1,,,,familiar,balnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
499937,2025-03-03,1,,,,novel,merodan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
499937,2025-03-03,1,,,,novel,shintinem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
499937,2025-03-03,1,,,,familiar,baldan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
499937,2025-03-03,1,,,,familiar,berkodan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
499937,2025-03-03,1,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
499937,2025-03-03,1,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
499937,2025-03-03,1,,,,novel,pildan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
463321,2025-03-03,2,,,,novel,pildan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
463321,2025-03-03,2,,,,familiar,koranem,dim_pl,nem,nem,freq,0,1,1,1,1,12-3
463321,2025-03-03,2,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
463321,2025-03-03,2,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
463321,2025-03-03,2,,,,novel,merodan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
463321,2025-03-03,2,,,,novel,pilnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
463321,2025-03-03,2,,,,novel,meronem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
463321,2025-03-03,2,,,,familiar,balnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
463321,2025-03-03,2,,,,familiar,berkonem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
463321,2025-03-03,2,,,,familiar,baldan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
463321,2025-03-03,2,,,,novel,pilnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
463321,2025-03-03,2,,,,familiar,balnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
463321,2025-03-03,2,,,,novel,meronem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
463321,2025-03-03,2,,,,familiar,koranem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
463321,2025-03-03,2,,,,familiar,berkonem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
463321,2025-03-03,2,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
463321,2025-03-03,2,,,,novel,shintinem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
463321,2025-03-03,2,,,,familiar,baldan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
581431,2025-03-03,1,,,,familiar,balnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
581431,2025-03-03,1,,,,novel,pilnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
581431,2025-03-03,1,,,,novel,merodan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
581431,2025-03-03,1,,,,familiar,koranem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
581431,2025-03-03,1,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
581431,2025-03-03,1,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
581431,2025-03-03,1,,,,familiar,berkonem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
581431,2025-03-03,1,,,,novel,pildan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
581431,2025-03-03,1,,,,familiar,baldan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
581431,2025-03-03,1,,,,novel,meronem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
581431,2025-03-03,1,,,,familiar,berkodan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
581431,2025-03-03,1,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
581431,2025-03-03,1,,,,familiar,berkonem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
581431,2025-03-03,1,,,,novel,pilnem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
581431,2025-03-03,1,,,,novel,meronem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
581431,2025-03-03,1,,,,novel,merodan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
581431,2025-03-03,1,,,,novel,pildan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
581431,2025-03-03,1,,,,familiar,berkodan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
581431,2025-03-03,1,,,,familiar,koranem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
581431,2025-03-03,1,,,,novel,shintinem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
581431,2025-03-03,1,,,,familiar,balnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
581431,2025-03-03,1,,,,familiar,baldan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
581431,2025-03-03,1,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
066002,2025-03-03,1,,,,novel,shintinem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
066002,2025-03-03,1,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
066002,2025-03-03,1,,,,familiar,koranem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
066002,2025-03-03,1,,,,novel,meronem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
066002,2025-03-03,1,,,,novel,pilnem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
066002,2025-03-03,1,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
066002,2025-03-03,1,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
066002,2025-03-03,1,,,,familiar,balnem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
066002,2025-03-03,1,,,,novel,pildan,dim_pl,dan,dan,freq,0,1,1,1,1,12-12
066002,2025-03-03,1,,,,novel,shintidan,dim_pl,dan,dan,freq,0,1,1,1,1,12-12
066002,2025-03-03,1,,,,familiar,berkodan,dim_pl,dan,dan,freq,0,1,1,1,1,12-12
066002,2025-03-03,1,,,,familiar,baldan,dim_pl,dan,dan,freq,0,1,1,1,1,12-12
066002,2025-03-03,1,,,,familiar,koranem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
066002,2025-03-03,1,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
066002,2025-03-03,1,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
066002,2025-03-03,1,,,,familiar,balnem,dim_pl,nem,dan,infreq,0,1,0,1,0,12-3
066002,2025-03-03,1,,,,novel,pildan,dim_pl,dan,dan,freq,0,1,1,1,1,12-12
066002,2025-03-03,1,,,,novel,shintinem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
066002,2025-03-03,1,,,,novel,pilnem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
066002,2025-03-03,1,,,,novel,shintidan,dim_pl,dan,dan,freq,0,1,1,1,1,12-12
066002,2025-03-03,1,,,,familiar,berkonem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
066002,2025-03-03,1,,,,novel,meronem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
066002,2025-03-03,1,,,,familiar,berkodan,dim_pl,dan,dan,freq,0,1,1,1,1,12-12
416951,2025-03-03,2,,,,novel,shintinem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
416951,2025-03-03,2,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
416951,2025-03-03,2,,,,familiar,koranem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
416951,2025-03-03,2,,,,familiar,berkonem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
416951,2025-03-03,2,,,,familiar,baldan,dim_pl,dan,dan,freq,0,1,1,1,1,12-3
416951,2025-03-03,2,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
416951,2025-03-03,2,,,,novel,shintidan,dim_pl,dan,dan,freq,0,1,1,1,1,12-3
416951,2025-03-03,2,,,,familiar,balnem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
416951,2025-03-03,2,,,,familiar,berkodan,dim_pl,dan,dan,freq,0,1,1,1,1,12-3
416951,2025-03-03,2,,,,familiar,koradan,dim_pl,dan,dan,freq,0,1,1,1,1,12-3
416951,2025-03-03,2,,,,familiar,koradan,dim_pl,dan,dan,freq,0,1,1,1,1,12-3
416951,2025-03-03,2,,,,familiar,koranem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
416951,2025-03-03,2,,,,novel,meronem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
416951,2025-03-03,2,,,,novel,shintidan,dim_pl,dan,dan,freq,0,1,1,1,1,12-3
416951,2025-03-03,2,,,,novel,merodan,dim_pl,dan,dan,freq,0,1,1,1,1,12-3
416951,2025-03-03,2,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
416951,2025-03-03,2,,,,novel,pilnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
416951,2025-03-03,2,,,,familiar,baldan,dim_pl,dan,dan,freq,0,1,1,1,1,12-3
416951,2025-03-03,2,,,,familiar,berkonem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
416951,2025-03-03,2,,,,familiar,berkodan,dim_pl,dan,dan,freq,0,1,1,1,1,12-3
416951,2025-03-03,2,,,,familiar,balnem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
150932,2025-03-03,3,,,,novel,pilnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
150932,2025-03-03,3,,,,familiar,koranem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
